,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist,log_sigma,Intercept
422,0.05168378,-0.08487273,0.015393561,-0.40647027,-0.008176926,1.0371002,-0.231676,0.20443754,0.084897704,-0.35149053,-0.06916589,0.45804533,-1.5513532,1.4816898,-0.21145953
423,0.080077454,-0.11515628,-0.19580248,-0.63973606,0.009641631,0.9527837,-0.0901409,0.25179514,-0.38718742,0.8488352,0.22017406,0.30684698,-1.1261244,1.4277878,-0.121737495
424,0.06896853,-0.07003207,-0.03735525,-0.7270665,-0.06586002,0.9931439,-0.21228607,0.20357427,-0.3544981,0.5650549,0.48601434,0.3713035,-1.8573856,1.4866909,0.2998023
425,0.032416005,-0.07096332,-0.094816655,-0.4102055,-0.12970173,0.98733217,-0.12835197,0.19716722,0.27742973,-0.13412341,-0.15320893,0.3674353,-0.70795745,1.4227799,-0.3136333
426,0.06319687,-0.08726854,-0.16790974,-0.013809581,0.0582672,0.8949077,-0.2852241,0.22877394,0.19221519,-0.019724479,0.04134993,0.6344275,-1.6920913,1.5083276,0.009657014
427,0.083674304,-0.056710824,-0.10471613,-0.29848272,0.12500559,0.73391384,-0.028760415,0.2903323,-0.3309192,0.35422146,-0.17713685,0.19413593,-1.6383634,1.3819381,-0.04849271
428,0.09087855,-0.17077273,0.010275267,-0.3843864,0.046324145,0.8980689,-0.0011158995,0.34824145,-0.22899707,0.13998705,0.07244007,0.99081683,-1.4297957,1.5298371,0.09028522
429,0.07831518,-0.0345428,0.021135956,-0.2652138,-0.13536495,0.9160379,-0.13584718,0.21964788,-0.37341285,-0.15883756,0.20038442,0.18047106,-1.8716427,1.5285794,0.0406631
430,0.044458404,-0.048660167,-0.15486374,-0.87959075,0.060629636,0.94720364,-0.40563408,0.29587364,0.02005306,0.29311076,0.15087678,0.6819912,-1.5253929,1.3731405,-0.032626204
431,0.067764536,-0.11413664,-0.15578884,-0.4203317,0.0216074,0.919012,-0.17363203,0.21677713,0.38271248,0.24124211,-0.14149204,0.5887995,-1.4001014,1.4577292,0.5652145
432,0.015513369,-0.1562345,0.00042844564,-0.2742796,0.06340253,1.0165272,-0.24381565,0.12807983,0.4626103,0.07347761,0.12912154,0.5692005,-1.9832028,1.4766991,0.21739557
433,0.029577713,-0.15538965,-0.050398085,-0.15888608,0.033436745,0.9501315,-0.035336766,0.1723564,0.36476877,-0.093352094,-0.04205443,0.57298857,-0.87271214,1.5323257,-0.04750198
434,0.04381153,-0.061422903,-0.1193634,-0.2995051,-0.11133776,1.0351892,-0.30478734,0.13821761,0.10524733,0.25126258,0.2800554,0.28817287,-1.637175,1.374212,0.03794509
435,0.05660404,-0.17918992,-0.05423204,-0.33305645,0.06907089,0.87049925,0.0052155294,0.2545004,0.42948267,0.16908254,0.012903735,0.6378784,-1.87667,1.542499,-0.56396127
436,0.06660073,-0.11596069,-0.18326613,0.07622389,0.020801418,0.86497796,-0.1046651,0.11465121,0.062469073,0.22339013,0.040158547,0.4742507,-1.1254308,1.4689837,-0.01710733
437,0.057072658,-0.15456244,0.102017574,-0.8779497,-0.0049562585,0.9409734,-0.12713419,0.38586044,0.08604424,0.18924361,0.37175754,0.44152656,-0.7781646,1.4470788,0.037554678
438,0.05941987,-0.042722177,-0.14552805,-0.41427812,-0.07057946,0.94365543,-0.16145036,0.04294371,-0.012301007,-0.043023977,0.1916373,0.16465181,-1.1647503,1.4231706,0.15659794
439,0.08012443,-0.054243375,-0.120252356,-1.0295185,0.07693614,0.8082473,-0.3006407,0.43134236,0.10031584,-0.12941228,0.08320216,0.7713843,-1.1392193,1.4844584,0.4691049
440,0.077553965,-0.073397785,-0.16535057,-0.5971188,0.13619162,0.88674414,-0.29669747,0.3078836,-0.15548994,0.2807838,0.010762603,0.49169046,-1.5061167,1.4774286,-0.13427784
441,0.055667415,-0.09696494,-0.18966386,-0.6458151,0.029851941,0.85813963,-0.18052536,0.34303328,0.18586129,0.32556874,-0.0064749788,0.44484437,-1.0731128,1.451536,-0.32715714
442,0.07049935,-0.078696415,0.033887394,-0.47779396,0.026722582,0.851268,-0.068770595,0.27292728,-0.32676417,-0.09730673,0.24647936,0.5601973,-1.9345753,1.462743,0.01890491
443,0.106011175,-0.07138234,-0.02424287,-0.3633867,-0.10639894,0.93601036,-0.17851561,0.24218164,0.027695315,0.08598662,0.30799273,0.028122498,-1.1429057,1.4781168,0.37472144
444,0.05025507,-0.035940245,-0.21629524,-0.6904337,-0.0302358,0.8541748,-0.20588788,0.25205594,-0.17842099,-0.055818006,0.3890262,0.34682637,-1.0550174,1.4371917,0.10147303
445,0.051365204,-0.113351144,-0.04728251,-0.43293783,-0.034859784,0.9614427,-0.111950636,0.15204956,-0.09122837,-0.14610215,0.16895059,0.63624185,-0.8787186,1.5138917,-0.043263312
446,0.090718195,-0.027257385,-0.19024846,-0.45980874,-0.015804386,0.9003545,-0.40286955,0.3848029,-0.069023274,0.27894968,0.16559201,0.26433823,-1.628736,1.3783389,-0.02299483
447,0.09869156,-0.095479235,-0.06179381,-0.6001553,0.004399844,0.83179337,-0.1763702,0.49848267,-0.029840657,0.06155765,0.13704139,0.4105645,-1.0555696,1.4219377,0.1742267
448,0.07121377,-0.13075927,0.12468959,-0.65382206,-0.042498127,1.0623034,-0.049526095,0.3990193,-0.54045177,-0.13652256,0.15483287,0.23739111,-0.8577878,1.5022581,-0.17013904
449,0.09817736,-0.08493167,-0.063577004,-0.55601466,0.004102129,0.8983096,-0.31554735,0.4035005,-0.05720407,0.28917068,0.053470783,0.6679393,-1.6850435,1.4612525,0.37545088
450,0.026988203,-0.060539726,-0.08682437,-0.5521033,-0.09169355,0.98792857,-0.20211668,0.12478348,-0.23487727,0.040077373,0.4027943,0.17735592,-0.4913365,1.4332533,-0.38126558
451,0.01254851,-0.07457702,-0.06450637,-0.9879916,0.11002077,1.0738045,-0.6313693,0.4756929,0.21063906,0.23492607,-0.07458895,0.19973145,-0.96221244,1.4859804,-0.27986005
452,0.045337968,-0.071551256,-0.05776554,-0.6756458,0.10748203,0.89145,-0.4675993,0.43847695,0.009396544,-0.13849036,0.2623807,0.14202514,-0.61252624,1.5142211,-0.38361531
453,0.058036767,-0.07247572,-0.07648482,-0.45622724,0.112230554,0.9042954,-0.3948423,0.45552918,0.017912867,-0.2056301,0.11322934,0.1390119,-1.2596385,1.4895077,-0.18333735
454,0.08520941,-0.112606004,0.03798835,-0.61199665,0.045690328,0.92264766,-0.18047164,0.31734937,-0.1523964,0.098720476,0.14532979,0.42311567,-1.5465127,1.398377,0.44563818
455,0.047603212,-0.09611392,-0.080264896,-0.44623888,-0.12335717,0.99714005,-0.17620093,0.23940626,-0.26660275,0.26133865,0.22798212,0.5523533,-1.2031953,1.497004,-0.27227342
456,0.006399638,-0.08271235,-0.14636344,-0.60620457,-0.0939399,0.9635323,-0.21005847,0.25910574,-0.18609451,0.25565857,0.13531376,0.29604334,-0.6877962,1.4585501,0.39615947
457,0.07184824,-0.124288455,-0.028013911,-0.6691477,-0.06912523,1.1467712,-0.21039854,0.2524401,-0.2699829,0.18015704,0.15599224,0.51874936,-0.47506252,1.4344721,0.062791266
458,0.0030226363,-0.10610605,-0.021935515,-0.62885535,-0.054939397,0.9855903,-0.2070453,0.2968375,-0.13282235,0.047966883,0.26026508,0.59494543,-0.761044,1.4754621,0.13912576
459,0.101894446,-0.08354981,-0.041680556,-0.5885764,-0.045741275,0.84223086,-0.030985624,0.2502588,-0.09999107,0.45018962,0.35366407,0.2092055,-2.154197,1.4212459,-0.28344172
460,0.12929901,-0.07401126,-0.011546292,-0.6636163,0.02931337,0.9134925,-0.31246367,0.31565714,-0.3147765,0.6518136,0.30069464,0.6258577,-1.8494188,1.4718945,-0.009002272
461,0.116500236,-0.019108841,-0.025147535,-1.0232875,0.04319091,0.8791104,-0.26986754,0.39154834,-0.30301678,0.63218105,0.08435031,0.6792711,-2.7889514,1.5352187,0.01843694
462,-0.0017744082,-0.20197244,-0.08412191,-0.2753231,-0.010241211,1.0219955,0.020265626,0.3103407,0.12503923,-0.3481975,0.23868442,0.10372349,-0.22397001,1.4126567,-0.022549268
463,-0.00020848354,-0.13055016,0.016887978,-0.49359274,0.13593574,1.0243909,-0.2924176,0.165863,0.03756572,0.2617432,0.11119192,0.45425642,-1.0232166,1.4994279,0.03169622
464,0.031264674,-0.11481519,-0.20623048,-0.31279433,-0.06737876,0.9339775,-0.11219174,0.1896608,0.17594951,0.35628706,0.207815,0.36803132,-0.9508441,1.4609889,0.03869903
465,0.072950475,-0.15339687,-0.1731874,-0.49804178,0.014375664,1.0015846,-0.059262548,0.031779412,0.3363346,0.96935123,0.28179842,0.28997356,-1.6756511,1.4333813,-0.10595956
466,0.084463745,-0.04279379,-0.025662785,-0.43055242,0.09692615,0.802153,-0.13755818,0.38941774,-0.29620945,-0.43413666,0.05162639,0.4630428,-1.7197903,1.5070742,0.19840069
467,0.068350166,-0.14030609,-0.114616886,-0.26862654,0.047817048,0.81846195,0.034709286,0.11889663,0.22694685,0.27101767,-0.08047213,0.5543707,-1.0525945,1.4889342,-0.4361238
468,0.07527269,-0.0853148,0.036154106,-0.46191078,0.0013329247,0.93459237,-0.24158731,0.3109926,-0.06385748,0.16055381,0.32684538,0.33184612,-1.7224295,1.4082341,0.450401
469,0.034287583,-0.15271148,-0.11342526,-0.3867951,0.13360474,0.78715026,0.10782303,0.18622899,0.093928665,0.15402381,0.19676667,0.30953944,-0.8862481,1.4706616,-0.32943913
470,0.030753868,0.017596057,-0.17682303,-0.5340955,-0.2182245,1.0656415,-0.63374245,0.3982639,-0.13500425,0.20772305,0.09631238,0.41036433,-1.3442588,1.4610947,0.14304544
471,0.06743443,-0.2434296,0.0047920067,-0.55775,0.037725862,1.0690845,-0.011420529,0.29742023,0.30912092,0.2803308,0.218123,0.48606032,-0.54978174,1.5024958,0.44339037
472,-0.004653163,-0.11476347,0.07764617,-0.5666245,0.16247022,1.0331151,-0.33066142,0.19957829,0.044779424,0.05079365,0.12447483,0.32586405,-1.3114041,1.3781784,-0.39580843
473,0.114347845,-0.1134676,-0.16113114,-0.35943857,-0.06716503,0.8601203,-0.018351112,0.23316453,0.29583293,0.13374366,0.12382329,0.86941767,-1.476308,1.5588698,0.30451298
474,0.026290003,-0.047173887,-0.055924345,-0.4750304,-0.17308857,1.0110226,-0.022695638,0.0135617405,-0.10042448,-0.2810585,0.19522436,0.37843442,-0.83515966,1.5102732,-0.091929644
475,0.024291899,-0.06471313,-0.035191223,-0.41376755,-0.20178308,1.0088141,-0.023949947,-0.00946743,-0.11449499,-0.3434657,0.12309759,0.35949957,-0.74484414,1.5088551,-0.020682424
476,0.042722035,-0.09466295,-0.23620948,-0.6212734,-0.100013405,0.8739949,0.009050623,0.17500475,0.012771658,0.21422023,0.33863392,0.2604569,-0.33108956,1.4890366,-0.18245812
477,0.11153079,-0.06434816,-0.12236351,-0.35865244,-0.23016915,1.055511,-0.15858218,0.08635898,-0.09512216,0.265104,0.42784518,0.64105666,-1.886275,1.5011048,-0.77768946
478,0.08678885,-0.07355343,-0.04057508,-0.3148545,-0.24433151,0.9922454,-0.22968808,0.2480851,0.111114606,0.3969822,0.15116149,0.5289863,-1.9975173,1.4653957,-0.42130262
479,0.08693571,-0.069467485,-0.03419032,-0.31578737,-0.23496377,1.0031359,-0.21823367,0.2409527,0.1270795,0.39617324,0.1706695,0.5332305,-1.9919002,1.462965,-0.43141043
480,0.07216817,-0.06403121,-0.01225645,-0.26879063,-0.16943307,1.1057581,-0.38759542,0.25286287,-0.14382853,0.20564963,0.24094087,0.52759165,-2.0614934,1.506531,-0.13383892
481,0.06030163,-0.07824392,0.0092484,-0.5059515,-0.11865216,1.048444,-0.21000108,0.43981314,-0.28812933,0.07207783,0.06789221,0.6314777,-2.2033386,1.503499,-0.25922856
482,0.06302937,-0.06959541,0.017916538,-0.5421954,-0.01734859,0.9380337,-0.21043566,0.40142778,-0.34938934,0.1009448,0.16954665,0.47132435,-1.3207912,1.4566822,-0.43512934
483,0.08499693,-0.06823715,-0.06282514,-0.5649637,-0.09066608,1.038079,-0.39264375,0.48861346,-0.08167148,0.1705217,-0.27361727,0.8204003,-0.9887939,1.447241,0.24073872
484,0.045763068,-0.07185854,-0.10784445,-0.56146467,0.016394304,0.9955913,-0.35781896,0.21959887,0.062949575,0.06758679,0.34090322,0.11132227,-1.4040247,1.5070448,-0.57147676
485,0.04871007,-0.066830546,-0.15298791,-0.4631814,-0.19541946,1.0496932,-0.19889052,-0.02706065,0.14986058,0.18202643,0.415166,0.40162137,-0.90893537,1.4296334,0.42946512
486,0.013842725,-0.10010555,-0.060523067,-0.36312327,-0.047085933,1.0100943,-0.16948205,0.15074337,-0.06785393,0.35232443,0.37909833,0.16639099,-1.5016766,1.4368951,0.33835676
487,0.01690887,-0.1731741,-0.053035636,-0.25255862,-0.004758968,0.9622813,0.03325025,0.08468127,0.45459676,0.095336005,0.18970677,0.35361627,-1.4283819,1.4939809,-0.25581285
488,0.023314936,-0.19816545,0.08373667,-0.48857504,0.17885977,0.9251526,-0.11566234,0.21176371,0.14351763,0.29263094,0.34373927,0.31760365,-1.2097108,1.4223802,0.25128484
489,0.05884187,-0.10914287,-0.048422553,-0.60847867,-0.077705555,1.0322906,-0.30425572,0.3351302,0.13024592,0.16561748,0.079777256,0.34498635,-0.992035,1.5013669,-0.43848562
490,0.03954306,-0.07472535,-0.0927565,-0.3265965,-0.12186681,1.0351657,-0.23385434,0.111958474,-0.16860573,0.15131012,0.1944995,0.4505379,-1.4637034,1.415264,0.6142921
491,0.029977178,-0.06791322,-0.23459157,-0.54888844,-0.079216294,1.0098987,-0.34195462,0.21490143,0.039986175,0.41193607,0.31935778,0.22469974,-1.0782952,1.411479,-0.28171718
492,0.037925765,-0.1618691,0.12900183,-0.33671877,0.10070637,0.9547307,0.041392542,0.22640625,0.09099689,-0.14175256,0.19202588,0.5710195,-1.7898046,1.5342029,0.31143925
493,0.10080672,-0.055840857,-0.1541678,-0.52581054,-0.08542486,0.8605192,-0.29504836,0.63437575,-0.47076157,0.49140164,-0.11133713,0.4181847,-1.2325995,1.4280646,-0.3503922
494,0.09591443,-0.11064333,0.09952536,-0.43425423,0.14968958,0.8305451,0.017310604,0.1416129,0.041987482,0.05813524,0.20388192,0.6834811,-2.3065224,1.526536,0.38202447
495,0.10648894,-0.14675556,-0.01865044,-0.59069675,0.0940414,0.8244146,-0.156405,0.35875237,0.4351886,-0.018351864,0.1873906,0.3406656,-1.5063804,1.4923093,-0.07148716
496,0.09762479,-0.120303236,0.0012533215,-0.51697165,0.096029446,0.8781925,-0.19638275,0.35688284,0.3547749,0.093546666,0.13250947,0.25821078,-1.622052,1.5277303,-0.012072824
497,0.0734425,-0.11866373,-0.17668243,-0.4094195,0.016575892,0.9160238,-0.044096433,0.29987195,-0.23315579,0.06817958,0.034989364,0.6205858,-1.2593613,1.3892282,-0.013809701
498,0.063252166,-0.014841743,-0.03790083,-0.47491753,-0.044869643,0.92422986,-0.44184133,0.28326598,-0.11323709,0.16864021,0.10486822,0.39235055,-1.6381018,1.4491816,-0.20678766
499,0.05588114,-0.069858745,-0.20401557,-0.38152403,-0.14570998,0.97735894,-0.21430814,0.28529853,-0.09176634,0.5314633,0.26914206,0.42243832,-1.8003732,1.4082012,0.014329616
500,0.044600967,-0.062025927,-0.12745441,-0.30152106,-0.1390657,0.9285869,-0.044072736,0.10655526,-0.17349271,0.2812205,0.3108202,0.509002,-1.9202857,1.3818625,0.0654624
501,0.05865636,-0.112019,-0.021175079,-0.77862906,-0.0042089,1.0074707,-0.32869843,0.55663174,-0.05114258,0.16519374,0.05840985,0.43377835,-0.73720944,1.57266,-0.054743767
502,0.085879825,-0.08069841,0.09378426,-0.6065457,-0.037750736,0.91917515,-0.29451066,0.3581241,0.22722374,-0.1370265,0.3529156,0.34306148,-1.312471,1.4864416,0.3511523
503,0.0758023,-0.13264903,-0.004666161,-0.50677866,0.009064771,0.95722246,-0.26978892,0.36325145,0.1648258,-0.097550824,0.4093558,0.30294585,-0.9106169,1.465916,-0.09921379
504,0.08788813,-0.13416049,0.056688927,-0.5458358,-0.10445795,0.99319136,-0.181667,0.47891355,0.20166722,0.034337256,0.2551117,0.12078574,-1.1375741,1.529792,-0.039216302
505,0.038677596,-0.13273072,-0.02451611,-0.42368916,-0.051545516,0.99459463,-0.18257898,0.3205461,-0.14571546,0.065909244,0.2663897,0.4008874,-0.3621381,1.3960383,-0.1623833
506,0.04521459,-0.06497155,-0.13268755,-0.19109187,0.018743629,0.96144223,-0.3769705,0.38648334,-0.089107946,0.341989,-0.13266386,0.42661196,-2.0596986,1.4764174,-0.0043817293
507,0.05465291,-0.11118794,-0.08350873,-0.90354395,-0.11799079,1.0214208,-0.061346628,0.16784081,0.03321391,-0.1701184,0.506076,0.4041597,-0.90707195,1.4320699,0.017841864
508,0.04455001,-0.115697525,0.048866566,-0.015845198,0.024851425,0.9031736,-0.17749682,0.2253759,-0.35868797,0.5363656,0.05506213,0.5124861,-1.1243379,1.5334351,-0.44622695
509,0.09056822,-0.06090152,-0.13019043,-0.6751085,-0.05543373,0.890829,-0.2873643,0.19471806,0.35758173,-0.07525368,0.35967606,0.4635901,-0.47192177,1.4008752,0.41708964
510,0.020479534,-0.1283199,-0.12408948,-0.70922947,0.16092736,0.913994,-0.07315242,0.2918432,-0.20419098,0.10693043,0.1731159,0.28668526,-1.4884517,1.467245,0.13758366
511,0.08951737,-0.117619894,0.008368602,-0.57180697,0.056805402,0.86255795,-0.17648464,0.44039106,0.46026763,-0.12199229,0.13006188,0.31247723,-1.1444125,1.4802763,-0.23410557
512,0.0816609,-0.16823946,-0.0037511769,-0.33414817,0.17055619,0.85689086,0.061878312,0.15928699,0.073924124,0.3874255,0.18939304,0.5638831,-2.0370731,1.4962003,0.06660484
513,0.039446928,-0.15593225,0.00016378844,-0.6033998,-0.0036854893,1.0175011,-0.022614438,0.2075122,0.11825611,0.35061282,0.08404473,0.54792917,-1.1886148,1.4392744,0.102818176
514,0.044948712,-0.18057978,0.04456416,-0.2219396,0.15330279,0.93188834,-0.06523948,0.37282032,-0.07636475,-0.049321614,0.2190509,0.17610279,-1.3295851,1.465824,-0.23070543
515,0.045939233,-0.15244465,0.025292994,-0.35820606,0.10367862,0.8931883,-0.13964969,0.39861703,0.031917423,-0.08218422,0.1723395,0.06299861,-1.0978552,1.4782647,-0.14770786
516,0.04952342,-0.039378073,-0.23808806,-0.7500266,0.048773482,0.82166797,-0.21904306,0.16437154,0.07777494,0.11407878,0.05156789,0.71144503,-1.354088,1.4247812,0.13015017
517,0.038355466,-0.087253295,-0.06739034,-0.10438749,-0.26777673,1.1473949,-0.2940706,0.23353235,0.12926447,0.12904134,0.036543295,0.4614433,-1.5939404,1.5011723,0.21602795
518,0.057344437,-0.152239,0.04396529,-0.4407385,-0.07791993,1.0069376,-0.041644197,0.07926783,0.23318681,0.3334054,0.45180488,0.28314486,-1.1287438,1.37939,0.32929602
519,0.017044457,-0.2348514,0.066509,-0.032521438,0.05909741,1.0872483,0.100667424,0.100994095,-0.017518342,0.08476281,0.18837632,0.6484542,-1.7435923,1.4834507,-0.098581254
520,0.08563269,-0.04006443,-0.22926277,-0.8856228,0.0021038158,0.9094335,-0.4060986,0.30610174,0.18142405,0.27284893,0.27594277,0.09720255,-0.9170334,1.4205315,0.18599272
521,0.044956267,-0.119246,-0.04558519,-0.7752459,0.1025502,0.92930895,-0.01596099,0.12246813,-0.14043947,0.016471598,0.23883604,0.62912536,-1.3640985,1.4595816,-0.33280772
522,0.059686176,-0.12539373,-0.030561559,-0.7950255,0.10868582,0.9066998,0.03484463,0.10152148,-0.13997754,-0.017669244,0.26641098,0.5376857,-1.5774361,1.4735231,-0.4435906
523,0.0678444,-0.104436666,-0.007366349,-0.42461807,-0.050474413,0.9672121,-0.3906381,0.32256278,0.34502167,0.24030612,0.11495244,0.40015525,-1.1308337,1.4721006,0.50874585
524,0.050651964,-0.103483215,0.008591171,-0.43066737,-0.027555743,1.0041164,-0.09745241,0.20660344,-0.24321032,0.2009084,0.046287447,0.4049597,-1.8891188,1.4622719,-0.08038911
525,0.1089048,-0.10127115,-0.13586624,-0.5653763,-0.027243242,0.8606172,-0.112010196,0.3184584,-0.015175882,0.0754135,0.3406536,0.39586973,-1.4570718,1.4473007,0.23155476
526,-0.041423347,-0.12547256,-0.045975685,-0.36193913,0.02082057,1.0881126,-0.2606768,0.09257296,0.26819164,0.13568865,0.037921324,0.4016994,-1.2037609,1.4905,-0.1740708
527,0.054959863,-0.19195545,-0.11702355,-0.46257475,0.009170661,0.9898606,-0.11696538,0.35899884,-0.011404777,0.02335856,0.344346,0.57622415,-0.50369984,1.4987873,0.046459552
528,0.023964753,-0.062269587,-0.006005012,-0.8229548,-0.099245556,1.0197439,0.0004846037,0.01706146,-0.34882113,0.16367966,0.30527845,0.16152798,-0.50806254,1.4288994,0.008523501
529,0.06137746,-0.11666975,-0.036888666,-0.016982753,-0.001630662,0.96472543,-0.32433763,0.33039242,0.30915338,0.35597414,-0.057992615,0.46036416,-2.3288531,1.4966861,-0.03570365
530,0.044323895,-0.14444146,0.026877183,-0.5643618,0.028174993,0.9454089,0.11284698,0.1109275,-0.17378281,0.01589321,0.33366853,0.30965167,-0.7495874,1.4189038,0.09904751
531,0.04147549,-0.13896409,-0.053537175,-0.18312389,-0.037113205,1.0239761,-0.26757243,0.20419776,0.28562176,0.35836875,0.10871808,0.49263594,-1.7539524,1.4900185,-0.025801163
532,0.010240271,-0.18641944,0.00034801464,-0.118572906,-0.08507987,1.0786052,-0.10725394,0.370422,-0.16233316,0.20891316,0.1735855,0.0073790206,-0.0965507,1.5047845,0.09305002
533,0.0066032344,-0.18383586,-0.03246485,-0.16293596,-0.07344658,1.0934424,-0.11165919,0.36402163,-0.10004257,0.19789648,0.13171571,0.011096322,-0.37463748,1.509189,0.10560863
534,0.013021069,-0.19208188,-0.024821566,-0.22930017,-0.045366503,1.0790083,-0.07600973,0.33764088,-0.12524727,0.13879898,0.23862231,0.06438765,-0.6836844,1.5170146,0.20553315
535,0.03923975,-0.16667755,0.052521344,-0.2527096,-0.03084831,1.0095339,0.078299515,0.21202204,-0.3286343,0.096547425,0.06811078,0.011791673,-0.61902,1.5303127,0.1981377
536,0.009499516,-0.15243387,-0.046615694,-0.25956714,0.040532596,0.95793664,0.10481825,0.16007878,-0.2722191,0.14020815,0.042307355,-0.011403833,-0.9500092,1.5321975,0.1613442
537,0.050653186,-0.14466465,-0.0006560886,-0.25190207,0.19404717,0.8397918,-0.22191401,0.4275353,-0.1792716,0.077257544,-0.020365503,0.24765782,-0.38589266,1.4761788,0.0068580676
538,0.07164905,-0.06763668,-0.23963657,-0.5671059,-0.12471287,0.999966,-0.15031362,0.03661096,0.3131587,0.20924738,0.31188625,0.407227,-1.9063652,1.5068233,-0.4386622
539,0.06523001,-0.13575532,0.12884416,-0.6381705,0.14310613,0.9432142,-0.1329693,0.50747174,-0.30806473,0.0070713367,-0.14863342,0.24310595,-0.8424713,1.406072,0.41707903
540,0.031050855,-0.11485036,-0.14069304,-0.6180105,-0.05457478,0.97539234,-0.23268306,0.1897861,0.23005679,0.36135098,0.43881622,0.38202795,-0.9135334,1.4339983,0.20288682
541,0.041736692,-0.13556585,-0.10119017,-0.25149402,-0.087892614,1.1027958,-0.31292188,0.3287195,0.18315269,0.14678176,0.14511418,0.3222604,-1.2515374,1.4053429,-0.13956653
542,0.10129826,-0.04128185,-0.043664552,-0.6320369,0.0068797,0.8904943,-0.2503041,0.20402895,-0.09909953,0.1252165,0.089007825,0.5161133,-1.7249256,1.4425665,0.097057804
543,0.10305679,-0.023009188,0.03791478,-0.6815998,0.023748862,0.94929343,-0.3583322,0.1985353,-0.052840292,0.097149484,0.15389042,0.53048515,-1.8378478,1.4644175,0.089305274
544,0.05801536,-0.041157242,-0.30726665,-0.5066592,-0.2410033,0.982858,-0.14645351,0.28900224,-0.45174864,0.058254134,0.16221777,0.6722591,-0.89150757,1.4096345,-0.061912503
545,0.05730787,-0.034304526,-0.09416556,-0.45743296,-0.09611432,0.9785502,-0.23449555,0.087273896,-0.062400572,0.087015286,0.0658254,0.31529403,-0.92593837,1.4674088,0.06833452
546,0.07844808,-0.059407994,-0.06790593,-0.6531225,-0.06067504,0.94102585,-0.23114952,0.24176896,0.10466827,0.2264874,0.031537026,0.34730908,-0.9196031,1.3902293,-0.060554594
547,0.07151,-0.10892674,-0.050460134,-0.463689,0.045146897,0.9049386,-0.30237553,0.40093887,0.2303755,0.099166214,0.32336408,0.38748404,-1.7583072,1.4344965,-0.42340353
548,0.029359583,-0.10406626,-0.040592182,-0.46340993,-0.059437487,0.9453071,0.019961234,0.059465922,0.0303976,0.19019678,0.20833027,0.28124216,-1.1327927,1.4567116,0.07273287
549,0.04788818,-0.10490985,-0.13366604,-0.5682765,0.024894843,0.9328805,-0.34050357,0.429393,0.30336937,-0.026819058,0.20208022,0.43019766,-1.0607961,1.4633188,-0.06948948
550,0.03130133,-0.08850042,-0.1530588,-0.57254696,-0.057017107,0.9761208,-0.2656622,0.18205968,0.16849037,0.0014175028,0.1715043,0.32047534,-0.7596965,1.4894851,0.0523756
551,0.05590365,-0.0717885,-0.10420701,-0.39137095,-0.027092416,0.9512781,-0.317167,0.18824032,-0.0044672415,0.08898629,0.23615067,0.5504663,-1.9003382,1.4450217,0.0016384982
552,0.051189482,-0.12386967,-0.20357582,-0.25412562,-0.059382472,0.9162521,-0.048413508,-0.011840085,0.6389321,-0.19439213,0.20292585,0.24004298,-0.8416488,1.409567,-0.079118036
553,0.03725129,-0.13247997,-0.13417575,-0.24411698,-0.060620695,0.97050375,-0.2385565,0.21309726,0.34469673,-0.017255943,0.573042,0.27015817,-1.6547177,1.4634378,0.2847296
554,0.03732118,-0.16050543,0.09337999,-0.5824675,-0.14117269,1.090192,0.013426939,-0.04939438,0.033508226,0.15801898,0.5415204,0.10048522,-0.71736234,1.4595217,0.097717375
555,0.0391755,-0.10394966,-0.14147201,-0.29198727,0.053146936,0.9941973,-0.26457685,0.3434476,-0.25625065,0.3163721,0.030396389,0.58883417,-1.5104897,1.4885554,0.16122377
556,0.054388754,-0.106805526,0.02828728,-0.7158908,-0.017258592,0.9770588,-0.11751784,0.25379628,0.029277418,-0.27616185,0.19079377,0.119227156,-0.8496574,1.4300793,-0.5222678
557,0.058153022,-0.06825006,-0.26006657,-0.32374737,-0.027130485,1.0160565,-0.28440672,0.1209526,0.015206136,0.5483923,-0.056987118,0.47247612,-1.8803604,1.5201614,0.48485819
558,0.026671894,-0.10774396,0.018691191,-0.8428867,0.04861933,0.95600164,-0.17682214,0.30855235,-0.048559792,-0.07875341,0.23850507,0.3961242,-1.0073657,1.5249169,-0.499319
559,0.10295923,-0.045560762,-0.11332345,-0.30315033,-0.0562289,0.8448932,-0.16617563,0.32207906,-0.20524625,-0.06548624,0.11222893,0.33280852,-1.3318139,1.3823014,0.48243833
560,0.077541284,-0.02025792,-0.13426858,-0.3175558,-0.07965857,0.87808543,-0.13477391,0.26589477,-0.48195958,0.13446423,-0.054306276,0.5095264,-1.7816043,1.3414593,0.17949748
561,0.09866484,-0.008600884,-0.14990929,-0.31246248,-0.0810914,0.8918736,-0.21722203,0.17496909,-0.3694585,0.22888318,-0.10739217,0.33038548,-1.3842946,1.3180541,0.3731941
562,0.11277939,-0.10832691,-0.04192377,-0.6943509,0.13950771,0.78563464,-0.28575197,0.55495644,0.27599072,-0.20035703,0.16367382,0.673058,-1.7680993,1.5900882,0.20821807
